antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,pair
DRY BN/VEG/POTATO/RICE,EGGS,0.028601909389649426,0.04300020246382906,0.0017676649690853308,0.06180234141029132,1.4372569864590348,1.0,0.0005377770744783121,1.0200407012043982,0.31318797836573403,0.025312221231043715,0.01964696230330353,0.05145531775331661,1,1,"('DRY BN/VEG/POTATO/RICE', 'EGGS')"
DRY BN/VEG/POTATO/RICE,SALAD MIX,0.028601909389649426,0.025043218240433585,0.0010278932859879456,0.03593792540157909,1.4350362264365621,1.0,0.0003116094270498484,1.0113008357534279,0.31207955137571547,0.019535296729317742,0.011174553954569285,0.03849135076049104,1,1,"('DRY BN/VEG/POTATO/RICE', 'SALAD MIX')"
SALAD MIX,DRY BN/VEG/POTATO/RICE,0.025043218240433585,0.028601909389649426,0.0010278932859879456,0.04104477611940298,1.435036226436562,1.0,0.0003116094270498484,1.0129754407921165,0.31094042935706795,0.019535296729317742,0.012809235317659961,0.03849135076049104,1,1,"('DRY BN/VEG/POTATO/RICE', 'SALAD MIX')"
MEAT - SHELF STABLE,BAG SNACKS,0.031631079755174506,0.09074273076982978,0.004111573143951782,0.12998522895125555,1.4324588630792359,1.0,0.0012412825897689687,1.045105553936885,0.3117610109100266,0.034766576677421474,0.0431588500960248,0.08764772474766072,1,1,"('BAG SNACKS', 'MEAT - SHELF STABLE')"
BAG SNACKS,MEAT - SHELF STABLE,0.09074273076982978,0.031631079755174506,0.004111573143951782,0.0453102205440659,1.4324588630792356,1.0,0.0012412825897689687,1.0143283620326247,0.3320288808523724,0.034766576677421474,0.014125960161374244,0.08764772474766072,1,1,"('BAG SNACKS', 'MEAT - SHELF STABLE')"
DELI MEATS,MILK BY-PRODUCTS,0.035462318366584124,0.033593421482969676,0.0017053684062981825,0.04808959156785243,1.4315181200650149,1.0,0.0005140677986462652,1.015228502552839,0.3125237224388392,0.025320846340617417,0.015000073889322453,0.04942727144456599,1,1,"('DELI MEATS', 'MILK BY-PRODUCTS')"
DINNER MXS:DRY,MILK BY-PRODUCTS,0.026880966842654456,0.033593421482969676,0.0012926536778333257,0.048088064889918895,1.4314726743239696,1.0,0.0003896300288183019,1.0152268743276898,0.309744973524365,0.0218421052631579,0.014998494142280706,0.04328371719229371,1,1,"('DINNER MXS:DRY', 'MILK BY-PRODUCTS')"
FRZN VEGETABLE/VEG DSH,TROPICAL FRUIT,0.029622015605288977,0.05288978180628884,0.0022426762603373358,0.07570977917981073,1.4314632542274637,1.0,0.0006759743183111188,1.0246892121754487,0.3106151796748359,0.027939464493597205,0.0240943418571106,0.0590563030174672,1,1,"('FRZN VEGETABLE/VEG DSH', 'TROPICAL FRUIT')"
SOUP,DELI MEATS,0.05966453300939121,0.035462318366584124,0.0030213832951766885,0.05063951970764813,1.427981080767843,1.0,0.0009055406304040899,1.0159867633592565,0.3187273271175101,0.032803517078119716,0.015735208307633836,0.06791967201895362,1,1,"('DELI MEATS', 'SOUP')"
EGGS,VEGETABLES - SHELF STABLE,0.04300020246382906,0.055046800292793845,0.0033795885312027907,0.07859471206084752,1.4277798462908355,1.0,0.0010125649736266906,1.0255565190218539,0.31307416199047616,0.03569959694003455,0.024919659275559888,0.0699947672625641,1,1,"('EGGS', 'VEGETABLES - SHELF STABLE')"
VEGETABLES - SHELF STABLE,EGGS,0.055046800292793845,0.04300020246382906,0.0033795885312027907,0.06139482246428066,1.4277798462908353,1.0,0.0010125649736266906,1.019597824986163,0.3170653422111559,0.03569959694003455,0.01922113259355873,0.0699947672625641,1,1,"('EGGS', 'VEGETABLES - SHELF STABLE')"
PASTA SAUCE,BAKED BREAD/BUNS/ROLLS,0.020986154588920555,0.11675933280381255,0.0034963945864286937,0.1666048237476809,1.42690798026075,1.0,0.0010460651785086606,1.0598101505314894,0.30559727170562173,0.026044083526682138,0.05643477796612433,0.0982750676027987,1,1,"('BAKED BREAD/BUNS/ROLLS', 'PASTA SAUCE')"
YOGURT,EGGS,0.05181516609821053,0.04300020246382906,0.003177124702144559,0.06131650135256988,1.4259584336643096,1.0,0.0009490620692245745,1.0195127526105798,0.31504119830646354,0.034670292318150914,0.0191392923341225,0.06760138722101511,1,1,"('EGGS', 'YOGURT')"
BAG SNACKS,MILK BY-PRODUCTS,0.09074273076982978,0.033593421482969676,0.004345185254403588,0.04788466489316056,1.4254179175359047,1.0,0.0012968264531370548,1.0150099918394733,0.3282364311370738,0.03621260302420663,0.014788023724053155,0.08861548960930629,1,1,"('BAG SNACKS', 'MILK BY-PRODUCTS')"
MILK BY-PRODUCTS,BAG SNACKS,0.033593421482969676,0.09074273076982978,0.004345185254403588,0.12934631432545202,1.4254179175359045,1.0,0.0012968264531370548,1.0443386207292211,0.3088258789541064,0.03621260302420663,0.04245617259492054,0.08861548960930629,1,1,"('BAG SNACKS', 'MILK BY-PRODUCTS')"
COLD CEREAL,LUNCHMEAT,0.05223566789702378,0.04880935694373063,0.0036287747823513837,0.06946929039952296,1.423278132502543,1.0,0.001079185422771379,1.022202312339227,0.3137875404244876,0.037250199840127896,0.02172007641855047,0.07190758712701101,1,1,"('COLD CEREAL', 'LUNCHMEAT')"
BAG SNACKS,COOKIES/CONES,0.09074273076982978,0.032690121322556026,0.004220592128829291,0.04651162790697674,1.4228037714526296,1.0,0.0012542012508235181,1.0144957264178072,0.32681882413394414,0.035404010712652687,0.014288602741572523,0.08781036373910056,1,1,"('BAG SNACKS', 'COOKIES/CONES')"
SALAD MIX,TROPICAL FRUIT,0.025043218240433585,0.05288978180628884,0.0018844710243112336,0.07524875621890546,1.4227465807007365,1.0,0.0005599406758474285,1.0241783664125674,0.304766472586911,0.02477984845381937,0.023607573842101208,0.055439454670112326,1,1,"('SALAD MIX', 'TROPICAL FRUIT')"
CONVENIENT BRKFST/WHLSM SNACKS,TROPICAL FRUIT,0.030525315765702627,0.05288978180628884,0.002289398682427697,0.075,1.4180432862190813,1.0,0.0006749213920116163,1.0239029385877958,0.3040852061880511,0.028220387790362834,0.023344926249321687,0.05914310954063604,1,1,"('CONVENIENT BRKFST/WHLSM SNACKS', 'TROPICAL FRUIT')"
DELI MEATS,POTATOES,0.035462318366584124,0.024466975034652463,0.0012303571150461773,0.03469477382520861,1.4180246547058049,1.0,0.00036270145690006606,1.0105954039336198,0.3056320652213902,0.020960466967365348,0.010484318345777635,0.04249060779102569,1,1,"('DELI MEATS', 'POTATOES')"
FROZEN PIZZA,LUNCHMEAT,0.05513245806662617,0.04880935694373063,0.0038156644707128284,0.0692090395480226,1.4179461456091205,1.0,0.0011246846457536107,1.0219165027068873,0.3119533527696794,0.0381085705397418,0.0214464710657222,0.07369194798077583,1,1,"('FROZEN PIZZA', 'LUNCHMEAT')"
REFRGRATD DOUGH PRODUCTS,COLD CEREAL,0.02702113410892554,0.05223566789702378,0.0020012770795371365,0.07406340057636887,1.4178702706046717,1.0,0.0005898100920223603,1.0235736795509889,0.30290160239733654,0.025904646709001108,0.02303075979965605,0.056187931653718125,1,1,"('COLD CEREAL', 'REFRGRATD DOUGH PRODUCTS')"
COLD CEREAL,REFRGRATD DOUGH PRODUCTS,0.05223566789702378,0.02702113410892554,0.0020012770795371365,0.03831246273106738,1.4178702706046715,1.0,0.0005898100920223603,1.0117411614319216,0.31096006422103695,0.025904646709001108,0.011604906353028546,0.056187931653718125,1,1,"('COLD CEREAL', 'REFRGRATD DOUGH PRODUCTS')"
CONDIMENTS/SAUCES,LUNCHMEAT,0.03421638711084116,0.04880935694373063,0.0023672693859116325,0.06918525261720529,1.4174588019457992,1.0,0.0006971895340937226,1.0218903876746326,0.3049462837413473,0.02934929523073953,0.02142146353333008,0.058842785849125945,1,1,"('CONDIMENTS/SAUCES', 'LUNCHMEAT')"
FROZEN PIZZA,COOKIES/CONES,0.05513245806662617,0.032690121322556026,0.002554159074273077,0.046327683615819217,1.4171768638819133,1.0,0.000751872331264335,1.0143000505089312,0.3115481889131309,0.029954337899543382,0.014098442075159172,0.06223006381839079,1,1,"('COOKIES/CONES', 'FROZEN PIZZA')"
COOKIES/CONES,FROZEN PIZZA,0.032690121322556026,0.05513245806662617,0.002554159074273077,0.07813244402096237,1.417176863881913,1.0,0.000751872331264335,1.0249493387690707,0.3043200301589235,0.029954337899543382,0.0243420214300874,0.06223006381839079,1,1,"('COOKIES/CONES', 'FROZEN PIZZA')"
YOGURT,REFRGRATD JUICES/DRNKS,0.05181516609821053,0.045725677085766796,0.0033562273201576103,0.06477306883077848,1.4165578939221577,1.0,0.0009869437670054645,1.0203665988544606,0.31013303967638584,0.03563455973542787,0.019960079913754102,0.0690861256960432,1,1,"('REFRGRATD JUICES/DRNKS', 'YOGURT')"
SALD DRSNG/SNDWCH SPRD,BAKING MIXES,0.03088352100172873,0.02438910433116853,0.0010668286377299133,0.034543620776601114,1.4163546273593748,1.0,0.0003136072219049169,1.0105178407476068,0.30333003243885426,0.019681080304553945,0.010408367198965261,0.039142819328275014,1,1,"('BAKING MIXES', 'SALD DRSNG/SNDWCH SPRD')"
BAKING MIXES,SALD DRSNG/SNDWCH SPRD,0.02438910433116853,0.03088352100172873,0.0010668286377299133,0.04374201787994891,1.4163546273593746,1.0,0.0003136072219049169,1.013446681877324,0.30131083438756356,0.019681080304553945,0.013268267702465848,0.039142819328275014,1,1,"('BAKING MIXES', 'SALD DRSNG/SNDWCH SPRD')"
YOGURT,MEAT - SHELF STABLE,0.05181516609821053,0.031631079755174506,0.002320546963821271,0.044785091674180946,1.4158571892208196,1.0,0.0006815773124411596,1.0137707355741141,0.3097645814579375,0.028604338644653487,0.013583678331684591,0.059073983552501604,1,1,"('MEAT - SHELF STABLE', 'YOGURT')"
MEAT - SHELF STABLE,YOGURT,0.031631079755174506,0.05181516609821053,0.002320546963821271,0.07336287543082226,1.4158571892208194,1.0,0.0006815773124411596,1.0232536650661712,0.30330803899003106,0.028604338644653487,0.022725220402379464,0.059073983552501604,1,1,"('MEAT - SHELF STABLE', 'YOGURT')"
REFRGRATD DOUGH PRODUCTS,HISPANIC,0.02702113410892554,0.03114828139357411,0.0011914217633042098,0.044092219020172914,1.4155586455331413,1.0,0.00034975987450589364,1.0135409899198968,0.3017178806514229,0.020910209102091022,0.013360081195104928,0.04117110951008646,1,1,"('HISPANIC', 'REFRGRATD DOUGH PRODUCTS')"
HISPANIC,REFRGRATD DOUGH PRODUCTS,0.03114828139357411,0.02702113410892554,0.0011914217633042098,0.03825,1.415558645533141,1.0,0.00034975987450589364,1.0116754519272935,0.30300314867329475,0.020910209102091022,0.011540708934916924,0.04117110951008646,1,1,"('HISPANIC', 'REFRGRATD DOUGH PRODUCTS')"
YOGURT,TOMATOES,0.05181516609821053,0.02336121104518058,0.001713155476646576,0.03306281935677788,1.4152870453862338,1.0,0.0005026904460851936,1.0100333387791993,0.30946450809464504,0.023319906720373117,0.009933670893800744,0.053198076345055606,1,1,"('TOMATOES', 'YOGURT')"
BAKING MIXES,COLD CEREAL,0.02438910433116853,0.05223566789702378,0.0017988132504789048,0.07375478927203065,1.411962213586111,1.0,0.0005248320963301212,1.0232326398298937,0.29905954397118606,0.02403996253512332,0.02270513950156628,0.05409564150542498,1,1,"('BAKING MIXES', 'COLD CEREAL')"
COLD CEREAL,BAKING MIXES,0.05223566789702378,0.02438910433116853,0.0017988132504789048,0.03443649373881932,1.4119622135861107,1.0,0.0005248320963301212,1.0104057261303878,0.30784630700824933,0.02403996253512332,0.010298562113497908,0.05409564150542498,1,1,"('BAKING MIXES', 'COLD CEREAL')"
CANNED JUICES,BAKING MIXES,0.040710803781401364,0.02438910433116853,0.0014016726627108349,0.03442999234889058,1.4116956441442627,1.0,0.0004087726218805067,1.0103989228519514,0.30400844224368845,0.02200488997555012,0.010291898196604813,0.04595062835835333,1,1,"('BAKING MIXES', 'CANNED JUICES')"
CHEESE,COLD CEREAL,0.10122412745876747,0.05223566789702378,0.007460013393760999,0.07369797676744365,1.4108745945917678,1.0,0.0021725034886588158,1.0231698823192914,0.324018248407486,0.051096058456451016,0.022645195797564528,0.10825626327936883,1,1,"('CHEESE', 'COLD CEREAL')"
DRY BN/VEG/POTATO/RICE,TROPICAL FRUIT,0.028601909389649426,0.05288978180628884,0.0021336572754598266,0.07459842090933842,1.410450532440433,1.0,0.0006209085285980244,1.0234586147177116,0.2995751040151105,0.026886468452556177,0.02292092164780081,0.057469999618391235,1,1,"('DRY BN/VEG/POTATO/RICE', 'TROPICAL FRUIT')"
VEGETABLES - ALL OTHERS,CONDIMENTS/SAUCES,0.029699886308772912,0.03421638711084116,0.001432820944104409,0.04824331410592554,1.4099476356064513,1.0,0.0004165981370154639,1.0147379337628792,0.29965347612540894,0.02293120638085743,0.014523881755585584,0.04505929929238016,1,1,"('CONDIMENTS/SAUCES', 'VEGETABLES - ALL OTHERS')"
CONDIMENTS/SAUCES,VEGETABLES - ALL OTHERS,0.03421638711084116,0.029699886308772912,0.001432820944104409,0.041875284478834776,1.409947635606451,1.0,0.0004165981370154639,1.0127075295865207,0.3010548098684968,0.02293120638085743,0.012548074557823221,0.04505929929238016,1,1,"('CONDIMENTS/SAUCES', 'VEGETABLES - ALL OTHERS')"
BAKED SWEET GOODS,PASTA SAUCE,0.04000218037969755,0.020986154588920555,0.0011836346929558162,0.02958925442865486,1.409941697669388,1.0,0.0003441427516135987,1.0088654210384584,0.30286612014742537,0.019791666666666666,0.008787516009155047,0.04299499827184135,1,1,"('BAKED SWEET GOODS', 'PASTA SAUCE')"
PASTA SAUCE,BAKED SWEET GOODS,0.020986154588920555,0.04000218037969755,0.0011836346929558162,0.05640074211502784,1.4099416976693877,1.0,0.0003441427516135987,1.0173787353034665,0.29698335354624644,0.019791666666666666,0.017081873937813977,0.04299499827184135,1,1,"('BAKED SWEET GOODS', 'PASTA SAUCE')"
WATER - CARBONATED/FLVRD DRINK,FRUIT - SHELF STABLE,0.0305564640470962,0.028944540484978742,0.0012459312557429644,0.040774719673802244,1.408718846131379,1.0,0.00036148844505399103,1.0123330560937682,0.29928008578726684,0.02138751503809651,0.012182804877830461,0.04191009322404129,1,1,"('FRUIT - SHELF STABLE', 'WATER - CARBONATED/FLVRD DRINK')"
DINNER MXS:DRY,EGGS,0.026880966842654456,0.04300020246382906,0.0016274977028142472,0.060544611819235226,1.4080075988052425,1.0,0.0004716106861566299,1.0186750851356343,0.2977812070146238,0.023844837421563035,0.018332720028337367,0.049196608698462235,1,1,"('DINNER MXS:DRY', 'EGGS')"
BEEF,TOMATOES,0.06914918469373452,0.02336121104518058,0.00227382454173091,0.03288288288288289,1.407584684684685,1.0,0.000658415844498407,1.0098454175499296,0.31107366099207984,0.02519848118743528,0.009749430337384225,0.06510810810810812,1,1,"('BEEF', 'TOMATOES')"
DRY BN/VEG/POTATO/RICE,REFRGRATD JUICES/DRNKS,0.028601909389649426,0.045725677085766796,0.0018377486022208725,0.06425265450585353,1.405176666609792,1.0,0.0005299069294334017,1.0197991236729644,0.296835782283995,0.025351810076270274,0.019414729051398648,0.05222169510033821,1,1,"('DRY BN/VEG/POTATO/RICE', 'REFRGRATD JUICES/DRNKS')"
REFRGRATD JUICES/DRNKS,DRY BN/VEG/POTATO/RICE,0.045725677085766796,0.028601909389649426,0.0018377486022208725,0.040190735694822885,1.4051766666097918,1.0,0.0005299069294334017,1.012074092985092,0.3021622873126577,0.025351810076270274,0.01193004847054203,0.05222169510033821,1,1,"('DRY BN/VEG/POTATO/RICE', 'REFRGRATD JUICES/DRNKS')"
COLD CEREAL,REFRGRATD JUICES/DRNKS,0.05223566789702378,0.045725677085766796,0.0033562273201576103,0.06425163983303518,1.4051544761714427,1.0,0.0009677160375389459,1.019798017860232,0.3042259175656409,0.03547617087826158,0.019413665758806584,0.06882541119717153,1,1,"('COLD CEREAL', 'REFRGRATD JUICES/DRNKS')"
CHEESE,CHICKEN,0.10122412745876747,0.02635923312931209,0.0037455808375772867,0.03700284637279791,1.4037907017731053,1.0,0.0010773904635804337,1.0110525905537684,0.32003873656461185,0.030245865559957237,0.010931766217734212,0.08955016764725567,1,1,"('CHEESE', 'CHICKEN')"
CHICKEN,CHEESE,0.02635923312931209,0.10122412745876747,0.0037455808375772867,0.14209748892171342,1.403790701773105,1.0,0.0010773904635804337,1.047643363826471,0.29543041385514973,0.030245865559957237,0.045476700823509075,0.08955016764725567,1,1,"('CHEESE', 'CHICKEN')"
BAG SNACKS,PWDR/CRYSTL DRNK MX,0.09074273076982978,0.016399570153716767,0.0020869348533694653,0.022998369518578907,1.4023763612710667,1.0,0.0005987930741698088,1.0067541334210575,0.31555938033465614,0.01986509524868431,0.006708821147926296,0.0751269150536864,1,1,"('BAG SNACKS', 'PWDR/CRYSTL DRNK MX')"
PWDR/CRYSTL DRNK MX,BAG SNACKS,0.016399570153716767,0.09074273076982978,0.0020869348533694653,0.12725546058879392,1.4023763612710665,1.0,0.0005987930741698088,1.041836675189738,0.2917085553611385,0.01986509524868431,0.040156654287601054,0.0751269150536864,1,1,"('BAG SNACKS', 'PWDR/CRYSTL DRNK MX')"
SALD DRSNG/SNDWCH SPRD,EGGS,0.03088352100172873,0.04300020246382906,0.0018611098132660531,0.06026222894604136,1.4014405861631183,1.0,0.0005331121573958009,1.0183689822990218,0.2955769810329657,0.025840631419612934,0.018037649043034263,0.05177182436074252,1,1,"('EGGS', 'SALD DRSNG/SNDWCH SPRD')"
COLD CEREAL,TROPICAL FRUIT,0.05223566789702378,0.05288978180628884,0.003870173963151583,0.07409063804412641,1.4008497580021533,1.0,0.0011074408855722287,1.022897334349286,0.30191848651683334,0.03822194878105053,0.02238478250004625,0.07363248038837651,1,1,"('COLD CEREAL', 'TROPICAL FRUIT')"
BAKED BREAD/BUNS/ROLLS,LUNCHMEAT,0.11675933280381255,0.04880935694373063,0.007981747107103365,0.06836067760437507,1.4005650122205868,1.0,0.0022827991557702416,1.0209859332798126,0.32381031759957885,0.050649799871522454,0.020554576312719106,0.1159448569898072,1,1,"('BAKED BREAD/BUNS/ROLLS', 'LUNCHMEAT')"
BAKED BREAD/BUNS/ROLLS,PWDR/CRYSTL DRNK MX,0.11675933280381255,0.016399570153716767,0.00267096512949898,0.022875816993464054,1.3949034504590063,1.0,0.0007561622600816926,1.006627864658738,0.32052929085303195,0.02046905770722683,0.006584225304536917,0.0928719065973968,1,1,"('BAKED BREAD/BUNS/ROLLS', 'PWDR/CRYSTL DRNK MX')"
PWDR/CRYSTL DRNK MX,BAKED BREAD/BUNS/ROLLS,0.016399570153716767,0.11675933280381255,0.00267096512949898,0.16286799620132955,1.394903450459006,1.0,0.0007561622600816926,1.055079322243432,0.2878247061697566,0.02046905770722683,0.05220396332506646,0.0928719065973968,1,1,"('BAKED BREAD/BUNS/ROLLS', 'PWDR/CRYSTL DRNK MX')"
VEGETABLES - ALL OTHERS,CRACKERS/MISC BKD FD,0.029699886308772912,0.04267314550919653,0.0017676649690853308,0.05951756685894075,1.394731186294061,1.0,0.0005002773990244705,1.0179104050816628,0.2916787872968349,0.025035844270431235,0.017595266727061232,0.05047046226158716,1,1,"('CRACKERS/MISC BKD FD', 'VEGETABLES - ALL OTHERS')"
CRACKERS/MISC BKD FD,VEGETABLES - ALL OTHERS,0.04267314550919653,0.029699886308772912,0.0017676649690853308,0.04142335766423358,1.3947311862940608,1.0,0.0005002773990244705,1.012230082434404,0.29563148588991855,0.025035844270431235,0.012082314729266701,0.05047046226158716,1,1,"('CRACKERS/MISC BKD FD', 'VEGETABLES - ALL OTHERS')"
CONDIMENTS/SAUCES,TOMATOES,0.03421638711084116,0.02336121104518058,0.0011135510598202743,0.03254437869822485,1.3930946745562132,1.0,0.0003142148193203175,1.0094920815496298,0.2921707235549718,0.019721417735484758,0.009402829128742598,0.04010552268244576,1,1,"('CONDIMENTS/SAUCES', 'TOMATOES')"
TOMATOES,CONDIMENTS/SAUCES,0.02336121104518058,0.03421638711084116,0.0011135510598202743,0.04766666666666666,1.393094674556213,1.0,0.0003142148193203175,1.0141234997086022,0.2889232950468181,0.019721417735484758,0.013926804489453654,0.04010552268244576,1,1,"('CONDIMENTS/SAUCES', 'TOMATOES')"
BEEF,CHEESE,0.06914918469373452,0.10122412745876747,0.009749412076188697,0.14099099099099102,1.3928595338934597,1.0,0.0027498461910802612,1.0462938841329503,0.303005067914025,0.060697144519319346,0.04424558418528219,0.11865304607630942,1,1,"('BEEF', 'CHEESE')"
DELI MEATS,CHEESE,0.035462318366584124,0.10122412745876747,0.004999299163668644,0.14097496706192358,1.392701232414655,1.0,0.0014096569293461422,1.0462743669613428,0.29233788822350215,0.03796345573886819,0.0442277555702103,0.09518169077767308,1,1,"('CHEESE', 'DELI MEATS')"
DELI MEATS,VEGETABLES - SHELF STABLE,0.035462318366584124,0.055046800292793845,0.002717687551589341,0.07663592446201141,1.3921958052854126,1.0,0.0007656003945445094,1.0233809444629292,0.2920676286608456,0.030956182366507004,0.022846765507442017,0.06300320766883283,1,1,"('DELI MEATS', 'VEGETABLES - SHELF STABLE')"
VEGETABLES - ALL OTHERS,BEEF,0.029699886308772912,0.06914918469373452,0.0028578548178604247,0.09622443628736237,1.391548385039471,1.0,0.0008041318941121697,1.0299579372144172,0.2899886786844814,0.029772045104242726,0.029086563763409973,0.0687766325580956,1,1,"('BEEF', 'VEGETABLES - ALL OTHERS')"
BEEF,VEGETABLES - ALL OTHERS,0.06914918469373452,0.029699886308772912,0.0028578548178604247,0.04132882882882884,1.3915483850394708,1.0,0.0008041318941121697,1.0121302724748145,0.3022783493014867,0.029772045104242726,0.011984892463649175,0.0687766325580956,1,1,"('BEEF', 'VEGETABLES - ALL OTHERS')"
SOUP,TOMATOES,0.05966453300939121,0.02336121104518058,0.0019389805167499884,0.03249804228660924,1.3911111981205952,1.0,0.0005451447692054572,1.009443734111942,0.29898925923309666,0.023912417170844136,0.009355384349629126,0.05774902114330462,1,1,"('SOUP', 'TOMATOES')"
ONIONS,EGGS,0.024871902692768927,0.04300020246382906,0.0014873304365431636,0.05979962429555416,1.3906823891319222,1.0,0.00041783358509344466,1.017867916526983,0.288093997336877,0.022404692082111433,0.01755425850138714,0.04719427067729537,1,1,"('EGGS', 'ONIONS')"
DELI MEATS,CONVENIENT BRKFST/WHLSM SNACKS,0.035462318366584124,0.030525315765702627,0.0015029045772399507,0.04238032498902064,1.388366473071442,1.0,0.0004204061113160945,1.0123796633806446,0.2900136335389072,0.023306363965704624,0.012228281373516463,0.045807509433285834,1,1,"('CONVENIENT BRKFST/WHLSM SNACKS', 'DELI MEATS')"
CONDIMENTS/SAUCES,BAKED SWEET GOODS,0.03421638711084116,0.04000218037969755,0.0019000451650080206,0.05553026854802003,1.3881810446563436,1.0,0.0005313150758585944,1.01644106491846,0.28953987488407856,0.026273285237428667,0.016175128579421293,0.051514404275956674,1,1,"('BAKED SWEET GOODS', 'CONDIMENTS/SAUCES')"
BAKED SWEET GOODS,CONDIMENTS/SAUCES,0.04000218037969755,0.03421638711084116,0.0019000451650080206,0.04749854000389332,1.3881810446563434,1.0,0.0005313150758585944,1.0139444960988369,0.29128489745072605,0.026273285237428667,0.013752721329903673,0.051514404275956674,1,1,"('BAKED SWEET GOODS', 'CONDIMENTS/SAUCES')"
BAG SNACKS,FROZEN PIZZA,0.09074273076982978,0.05513245806662617,0.006938279680418633,0.07646099716811122,1.3868599342280377,1.0,0.0019354098813998445,1.0230943566390638,0.3067851757270676,0.0499383477188656,0.02257304664931437,0.10115422739761494,1,1,"('BAG SNACKS', 'FROZEN PIZZA')"
DELI MEATS,TROPICAL FRUIT,0.035462318366584124,0.05288978180628884,0.002600881496363438,0.07334211682037768,1.386697284723095,1.0,0.0007252872156096545,1.0220710743256305,0.2891147563427688,0.030330548492553577,0.02159446136384705,0.06125880870465292,1,1,"('DELI MEATS', 'TROPICAL FRUIT')"
SALAD MIX,DELI MEATS,0.025043218240433585,0.035462318366584124,0.0012303571150461773,0.049129353233830844,1.3853959779495146,1.0,0.0003422665368800748,1.014373179899629,0.285330298642457,0.020756699947451388,0.014169518856020226,0.041912063529519726,1,1,"('DELI MEATS', 'SALAD MIX')"
COLD CEREAL,BAKING NEEDS,0.05223566789702378,0.0209316450964818,0.0015106916475883443,0.028920691711389387,1.3816731354885425,1.0,0.00041731318579015463,1.0082269764649676,0.29146466969397433,0.021082373397087587,0.008159845607199574,0.05054665537950422,1,1,"('BAKING NEEDS', 'COLD CEREAL')"
BAKED BREAD/BUNS/ROLLS,CONDIMENTS/SAUCES,0.11675933280381255,0.03421638711084116,0.0055054587363142235,0.04715219421101774,1.378058824804387,1.0,0.001510376206295439,1.013575942581371,0.3106079492841371,0.03784593972485413,0.013394104981217155,0.10402671157979199,1,1,"('BAKED BREAD/BUNS/ROLLS', 'CONDIMENTS/SAUCES')"
BEEF,CRACKERS/MISC BKD FD,0.06914918469373452,0.04267314550919653,0.004064850721861421,0.058783783783783794,1.3775357565594795,1.0,0.001114037501583383,1.0171168303276303,0.29442529985655513,0.03772221419280243,0.016828775040637945,0.07701962911816927,1,1,"('BEEF', 'CRACKERS/MISC BKD FD')"
CHEESE,FROZEN PIZZA,0.10122412745876747,0.05513245806662617,0.007670264293167624,0.07577505961997076,1.374418305971385,1.0,0.002089529330716304,1.022335040585311,0.30310055928206486,0.05158688593275374,0.021847085053960057,0.10744967670264075,1,1,"('CHEESE', 'FROZEN PIZZA')"
CRACKERS/MISC BKD FD,DELI MEATS,0.04267314550919653,0.035462318366584124,0.002079147783021072,0.048722627737226284,1.3739267476414416,1.0,0.000565859111270375,1.013939477335722,0.2842907386768996,0.02733695095730521,0.01374783963669125,0.053676201879153326,1,1,"('CRACKERS/MISC BKD FD', 'DELI MEATS')"
YOGURT,REFRGRATD DOUGH PRODUCTS,0.05181516609821053,0.02702113410892554,0.0019234063760532013,0.03712052900510971,1.37375910483521,1.0,0.0005233018240372023,1.0104887425689417,0.28693808305360585,0.025007593398805306,0.010379870776468441,0.05415104260053756,1,1,"('REFRGRATD DOUGH PRODUCTS', 'YOGURT')"
REFRGRATD DOUGH PRODUCTS,YOGURT,0.02702113410892554,0.05181516609821053,0.0019234063760532013,0.07118155619596542,1.3737591048352098,1.0,0.0005233018240372023,1.0208505658204188,0.2796261544397611,0.025007593398805306,0.02042469928364284,0.05415104260053756,1,1,"('REFRGRATD DOUGH PRODUCTS', 'YOGURT')"
CANNED JUICES,FRZN VEGETABLE/VEG DSH,0.040710803781401364,0.029622015605288977,0.0016508589138594279,0.04055087987758225,1.368943977949358,1.0,0.0004449228489428992,1.0113907700190488,0.28094751626188724,0.024036281179138322,0.011262481680383884,0.0481408447758048,1,1,"('CANNED JUICES', 'FRZN VEGETABLE/VEG DSH')"
HISPANIC,COOKIES/CONES,0.03114828139357411,0.032690121322556026,0.0013938855923624413,0.04475,1.3689150786088613,1.0,0.0003756444946173892,1.0126248402799727,0.2781586597926201,0.022321985284948245,0.012467440830784092,0.04369467603620772,1,1,"('COOKIES/CONES', 'HISPANIC')"
COLD CEREAL,FRZN VEGETABLE/VEG DSH,0.05223566789702378,0.029622015605288977,0.0021180831347630395,0.040548598688133576,1.3688669680159669,1.0,0.0005707573651647087,1.0113883653386764,0.28432049181516345,0.0265625,0.011260130854741344,0.05602613951231074,1,1,"('COLD CEREAL', 'FRZN VEGETABLE/VEG DSH')"
FRZN VEGETABLE/VEG DSH,COLD CEREAL,0.029622015605288977,0.05223566789702378,0.0021180831347630395,0.07150368033648791,1.3688669680159666,1.0,0.0005707573651647087,1.0207518457870106,0.2776946976970769,0.0265625,0.020329961559864468,0.05602613951231074,1,1,"('COLD CEREAL', 'FRZN VEGETABLE/VEG DSH')"
